alarm_1,alarm_2,lag,correlation,abs_corr
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,6,0.024808223555700597,0.024808223555700597
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,7,0.04931926039965243,0.04931926039965243
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,8,0.054895678765627266,0.054895678765627266
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,9,0.06711400199499504,0.06711400199499504
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,10,0.07016173504989859,0.07016173504989859
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,11,0.07814481583419912,0.07814481583419912
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,12,0.046139359970167375,0.046139359970167375
S1ap Link Down,UMTS Cell Unavailable,-12,0.02578181049585777,0.02578181049585777
S1ap Link Down,UMTS Cell Unavailable,-11,0.022665999884656517,0.022665999884656517
S1ap Link Down,UMTS Cell Unavailable,-10,0.026385611763773693,0.026385611763773693
S1ap Link Down,UMTS Cell Unavailable,-9,0.027570027579195407,0.027570027579195407
S1ap Link Down,UMTS Cell Unavailable,-8,0.023240967417778948,0.023240967417778948
S1ap Link Down,UMTS Cell Unavailable,-7,0.02607948872200086,0.02607948872200086
S1ap Link Down,UMTS Cell Unavailable,-6,0.025631717128086078,0.025631717128086078
S1ap Link Down,UMTS Cell Unavailable,-5,0.038453215720600425,0.038453215720600425
S1ap Link Down,UMTS Cell Unavailable,-4,0.03456605982665152,0.03456605982665152
S1ap Link Down,UMTS Cell Unavailable,-3,0.041999285066869736,0.041999285066869736
S1ap Link Down,UMTS Cell Unavailable,-2,0.05395729344235061,0.05395729344235061
S1ap Link Down,UMTS Cell Unavailable,-1,0.05406825075717024,0.05406825075717024
S1ap Link Down,UMTS Cell Unavailable,0,0.31193865161344314,0.31193865161344314
S1ap Link Down,UMTS Cell Unavailable,1,0.0611222334537637,0.0611222334537637
S1ap Link Down,UMTS Cell Unavailable,2,0.05118480061902066,0.05118480061902066
S1ap Link Down,UMTS Cell Unavailable,3,0.04813723376793538,0.04813723376793538
S1ap Link Down,UMTS Cell Unavailable,4,0.02801348644710662,0.02801348644710662
S1ap Link Down,UMTS Cell Unavailable,5,0.03709465634205369,0.03709465634205369
S1ap Link Down,UMTS Cell Unavailable,6,0.025327108725650676,0.025327108725650676
S1ap Link Down,UMTS Cell Unavailable,7,0.03051378707158373,0.03051378707158373
S1ap Link Down,UMTS Cell Unavailable,8,0.020841078203290838,0.020841078203290838
S1ap Link Down,UMTS Cell Unavailable,9,0.015274189982228641,0.015274189982228641
S1ap Link Down,UMTS Cell Unavailable,10,0.029183807575281,0.029183807575281
S1ap Link Down,UMTS Cell Unavailable,11,0.01985539443231446,0.01985539443231446
S1ap Link Down,UMTS Cell Unavailable,12,0.025364580590438265,0.025364580590438265
S1ap Link Down,User Plane Fault,-12,0.04701667325882404,0.04701667325882404
S1ap Link Down,User Plane Fault,-11,0.04970189926196023,0.04970189926196023
S1ap Link Down,User Plane Fault,-10,0.061086413064459714,0.061086413064459714
S1ap Link Down,User Plane Fault,-9,0.04696977753225724,0.04696977753225724
S1ap Link Down,User Plane Fault,-8,0.05076309701399053,0.05076309701399053
S1ap Link Down,User Plane Fault,-7,0.05403652865445804,0.05403652865445804
S1ap Link Down,User Plane Fault,-6,0.04920709485770906,0.04920709485770906
S1ap Link Down,User Plane Fault,-5,0.0689080626427379,0.0689080626427379
S1ap Link Down,User Plane Fault,-4,0.07427212998596108,0.07427212998596108
S1ap Link Down,User Plane Fault,-3,0.0809646781675823,0.0809646781675823
S1ap Link Down,User Plane Fault,-2,0.09310279870730576,0.09310279870730576
S1ap Link Down,User Plane Fault,-1,0.09181466513110015,0.09181466513110015
S1ap Link Down,User Plane Fault,0,0.2900467244212651,0.2900467244212651
S1ap Link Down,User Plane Fault,1,0.11575189677210193,0.11575189677210193
S1ap Link Down,User Plane Fault,2,0.09907804943545666,0.09907804943545666
S1ap Link Down,User Plane Fault,3,0.0798602258091413,0.0798602258091413
S1ap Link Down,User Plane Fault,4,0.05848970879869094,0.05848970879869094
S1ap Link Down,User Plane Fault,5,0.08541204779579421,0.08541204779579421
S1ap Link Down,User Plane Fault,6,0.05021043693984178,0.05021043693984178
S1ap Link Down,User Plane Fault,7,0.04725922661349089,0.04725922661349089
S1ap Link Down,User Plane Fault,8,0.044273800725425125,0.044273800725425125
S1ap Link Down,User Plane Fault,9,0.03982223033285469,0.03982223033285469
S1ap Link Down,User Plane Fault,10,0.05615036696458951,0.05615036696458951
S1ap Link Down,User Plane Fault,11,0.040678134539874844,0.040678134539874844
S1ap Link Down,User Plane Fault,12,0.0411359810050371,0.0411359810050371
S1ap Link Down,X2 Interface Fault,-12,0.05277321371079142,0.05277321371079142
S1ap Link Down,X2 Interface Fault,-11,0.05633073991841599,0.05633073991841599
S1ap Link Down,X2 Interface Fault,-10,0.04940514929629568,0.04940514929629568
S1ap Link Down,X2 Interface Fault,-9,0.04168390145105892,0.04168390145105892
S1ap Link Down,X2 Interface Fault,-8,0.03486547084273498,0.03486547084273498
S1ap Link Down,X2 Interface Fault,-7,0.0420061163150479,0.0420061163150479
S1ap Link Down,X2 Interface Fault,-6,0.04490273459092915,0.04490273459092915
S1ap Link Down,X2 Interface Fault,-5,0.06380578126066952,0.06380578126066952
S1ap Link Down,X2 Interface Fault,-4,0.0739604990215304,0.0739604990215304
S1ap Link Down,X2 Interface Fault,-3,0.07279720958338805,0.07279720958338805
S1ap Link Down,X2 Interface Fault,-2,0.0843522508449549,0.0843522508449549
S1ap Link Down,X2 Interface Fault,-1,0.0991761188499328,0.0991761188499328
S1ap Link Down,X2 Interface Fault,0,0.24667366498770937,0.24667366498770937
S1ap Link Down,X2 Interface Fault,1,0.12527549787626313,0.12527549787626313
S1ap Link Down,X2 Interface Fault,2,0.11090703031478338,0.11090703031478338
S1ap Link Down,X2 Interface Fault,3,0.08740570020252447,0.08740570020252447
S1ap Link Down,X2 Interface Fault,4,0.061080913263059415,0.061080913263059415
S1ap Link Down,X2 Interface Fault,5,0.07503249209351705,0.07503249209351705
S1ap Link Down,X2 Interface Fault,6,0.04279138033496827,0.04279138033496827
S1ap Link Down,X2 Interface Fault,7,0.045347362980315435,0.045347362980315435
S1ap Link Down,X2 Interface Fault,8,0.036828506567878054,0.036828506567878054
S1ap Link Down,X2 Interface Fault,9,0.040919195177681375,0.040919195177681375
S1ap Link Down,X2 Interface Fault,10,0.04339126989732977,0.04339126989732977
S1ap Link Down,X2 Interface Fault,11,0.0369511316957946,0.0369511316957946
S1ap Link Down,X2 Interface Fault,12,0.046551340552841936,0.046551340552841936
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-12,0.09786450595697192,0.09786450595697192
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-11,0.09232685656857642,0.09232685656857642
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-10,0.08550252052561036,0.08550252052561036
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-9,0.0798045857849602,0.0798045857849602
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-8,0.09026567684032982,0.09026567684032982
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-7,0.08510174147163847,0.08510174147163847
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-6,0.09409422298745979,0.09409422298745979
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-5,0.10221264745368265,0.10221264745368265
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-4,0.08349217362876296,0.08349217362876296
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-3,0.0940749856433533,0.0940749856433533
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-2,0.10398329288168458,0.10398329288168458
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,-1,0.09524087122342476,0.09524087122342476
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,0,0.14438602573782075,0.14438602573782075
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,1,0.0853674352063421,0.0853674352063421
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,2,0.1062882441575387,0.1062882441575387
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,3,0.10186677530829204,0.10186677530829204
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,4,0.09354954627213964,0.09354954627213964
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,5,0.08842808069560165,0.08842808069560165
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,6,0.08629201886781719,0.08629201886781719
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,7,0.09847558794165225,0.09847558794165225
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,8,0.081186055957911,0.081186055957911
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,9,0.09272022852104093,0.09272022852104093
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,10,0.08891896948469026,0.08891896948469026
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,11,0.0735465223791885,0.0735465223791885
SCTP Link Fault,SDH/SONET Tributary Excessive Slip Frames,12,0.09881207560816957,0.09881207560816957
SCTP Link Fault,Statistical Alarm,-12,0.04299140172864593,0.04299140172864593
SCTP Link Fault,Statistical Alarm,-11,0.030464753397675903,0.030464753397675903
SCTP Link Fault,Statistical Alarm,-10,0.03166489497978316,0.03166489497978316
SCTP Link Fault,Statistical Alarm,-9,0.03194834647619307,0.03194834647619307
SCTP Link Fault,Statistical Alarm,-8,0.0319802310918164,0.0319802310918164
SCTP Link Fault,Statistical Alarm,-7,0.03168051718163924,0.03168051718163924
SCTP Link Fault,Statistical Alarm,-6,0.043560643028320314,0.043560643028320314
SCTP Link Fault,Statistical Alarm,-5,0.05474518270739839,0.05474518270739839
SCTP Link Fault,Statistical Alarm,-4,0.05452892479297516,0.05452892479297516
SCTP Link Fault,Statistical Alarm,-3,0.052880207641316616,0.052880207641316616
SCTP Link Fault,Statistical Alarm,-2,0.05049990998365043,0.05049990998365043
SCTP Link Fault,Statistical Alarm,-1,0.04866867267583561,0.04866867267583561
SCTP Link Fault,Statistical Alarm,0,0.09904207679561267,0.09904207679561267
SCTP Link Fault,Statistical Alarm,1,0.06111161487961737,0.06111161487961737
SCTP Link Fault,Statistical Alarm,2,0.0598822484281981,0.0598822484281981
SCTP Link Fault,Statistical Alarm,3,0.04044580226157684,0.04044580226157684
SCTP Link Fault,Statistical Alarm,4,0.03878103157382581,0.03878103157382581
SCTP Link Fault,Statistical Alarm,5,0.026871573514115076,0.026871573514115076
SCTP Link Fault,Statistical Alarm,6,0.03142743034192225,0.03142743034192225
SCTP Link Fault,Statistical Alarm,7,0.036523517180800304,0.036523517180800304
SCTP Link Fault,Statistical Alarm,8,0.026538576391781518,0.026538576391781518
SCTP Link Fault,Statistical Alarm,9,0.019794383737770104,0.019794383737770104
SCTP Link Fault,Statistical Alarm,10,0.0405156045682902,0.0405156045682902
SCTP Link Fault,Statistical Alarm,11,0.023917713245823834,0.023917713245823834
SCTP Link Fault,Statistical Alarm,12,0.024845963269763932,0.024845963269763932
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-12,0.09367051778761955,0.09367051778761955
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-11,0.12712781134206735,0.12712781134206735
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-10,0.06504609328978125,0.06504609328978125
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-9,0.03549974173797399,0.03549974173797399
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-8,0.025109862328247225,0.025109862328247225
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-7,0.015512779453615814,0.015512779453615814
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-6,0.003824878380043658,0.003824878380043658
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-5,0.0028426198298786187,0.0028426198298786187
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-4,0.0024670236572036323,0.0024670236572036323
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-3,0.007727657714584517,0.007727657714584517
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-2,0.008339718159791489,0.008339718159791489
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,-1,0.019860017509211517,0.019860017509211517
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,0,0.02256812617928701,0.02256812617928701
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,1,-0.012936326261105647,0.012936326261105647
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,2,-0.013287621223390706,0.013287621223390706
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,3,-0.009091710247381105,0.009091710247381105
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,4,0.017861008431588225,0.017861008431588225
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,5,0.031403686052571676,0.031403686052571676
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,6,0.047565872332761126,0.047565872332761126
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,7,0.07368099578102007,0.07368099578102007
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,8,0.11420158162868334,0.11420158162868334
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,9,0.0987589957522928,0.0987589957522928
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,10,0.10586781084055083,0.10586781084055083
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,11,0.11077597687169824,0.11077597687169824
SCTP Link Fault,UMTS Cell MC-HSDPA Function Fault,12,0.09514152642917621,0.09514152642917621
SCTP Link Fault,UMTS Cell Unavailable,-12,0.04543706601514626,0.04543706601514626
SCTP Link Fault,UMTS Cell Unavailable,-11,0.039270331080895685,0.039270331080895685
SCTP Link Fault,UMTS Cell Unavailable,-10,0.041889267316631555,0.041889267316631555
SCTP Link Fault,UMTS Cell Unavailable,-9,0.035689503887754874,0.035689503887754874
SCTP Link Fault,UMTS Cell Unavailable,-8,0.032595439250051414,0.032595439250051414
SCTP Link Fault,UMTS Cell Unavailable,-7,0.036750677139019576,0.036750677139019576
SCTP Link Fault,UMTS Cell Unavailable,-6,0.05469113771757087,0.05469113771757087
SCTP Link Fault,UMTS Cell Unavailable,-5,0.04909257255603812,0.04909257255603812
SCTP Link Fault,UMTS Cell Unavailable,-4,0.04887705847284171,0.04887705847284171
SCTP Link Fault,UMTS Cell Unavailable,-3,0.06535975865174037,0.06535975865174037
SCTP Link Fault,UMTS Cell Unavailable,-2,0.07481981609553728,0.07481981609553728
SCTP Link Fault,UMTS Cell Unavailable,-1,0.07707193364186628,0.07707193364186628
SCTP Link Fault,UMTS Cell Unavailable,0,0.23835093278818528,0.23835093278818528
SCTP Link Fault,UMTS Cell Unavailable,1,0.08550221505327309,0.08550221505327309
SCTP Link Fault,UMTS Cell Unavailable,2,0.0794070985014842,0.0794070985014842
SCTP Link Fault,UMTS Cell Unavailable,3,0.08123567948441232,0.08123567948441232
SCTP Link Fault,UMTS Cell Unavailable,4,0.05685710242732739,0.05685710242732739
SCTP Link Fault,UMTS Cell Unavailable,5,0.05211380788636865,0.05211380788636865
SCTP Link Fault,UMTS Cell Unavailable,6,0.03849800274520017,0.03849800274520017
SCTP Link Fault,UMTS Cell Unavailable,7,0.04033997119321261,0.04033997119321261
SCTP Link Fault,UMTS Cell Unavailable,8,0.03531420356741023,0.03531420356741023
SCTP Link Fault,UMTS Cell Unavailable,9,0.033556645008207306,0.033556645008207306
SCTP Link Fault,UMTS Cell Unavailable,10,0.03415685620639315,0.03415685620639315
SCTP Link Fault,UMTS Cell Unavailable,11,0.038865606795547056,0.038865606795547056
SCTP Link Fault,UMTS Cell Unavailable,12,0.04181453365266439,0.04181453365266439
SCTP Link Fault,User Plane Fault,-12,0.0836382621060875,0.0836382621060875
SCTP Link Fault,User Plane Fault,-11,0.0929071678015946,0.0929071678015946
SCTP Link Fault,User Plane Fault,-10,0.09498077781079563,0.09498077781079563
SCTP Link Fault,User Plane Fault,-9,0.09017381599515815,0.09017381599515815
SCTP Link Fault,User Plane Fault,-8,0.07117552558207309,0.07117552558207309
SCTP Link Fault,User Plane Fault,-7,0.08390126132397385,0.08390126132397385
SCTP Link Fault,User Plane Fault,-6,0.09517785584799762,0.09517785584799762
SCTP Link Fault,User Plane Fault,-5,0.11027426760075755,0.11027426760075755
SCTP Link Fault,User Plane Fault,-4,0.11195112414814135,0.11195112414814135
SCTP Link Fault,User Plane Fault,-3,0.13479938808702055,0.13479938808702055
SCTP Link Fault,User Plane Fault,-2,0.1426070814612415,0.1426070814612415
SCTP Link Fault,User Plane Fault,-1,0.14460788094520605,0.14460788094520605
SCTP Link Fault,User Plane Fault,0,0.30105922711511707,0.30105922711511707
SCTP Link Fault,User Plane Fault,1,0.16317784234318145,0.16317784234318145
SCTP Link Fault,User Plane Fault,2,0.15914654047043053,0.15914654047043053
SCTP Link Fault,User Plane Fault,3,0.1523693754182132,0.1523693754182132
SCTP Link Fault,User Plane Fault,4,0.1242397828016105,0.1242397828016105
SCTP Link Fault,User Plane Fault,5,0.11002779312632524,0.11002779312632524
SCTP Link Fault,User Plane Fault,6,0.09350717298866747,0.09350717298866747
SCTP Link Fault,User Plane Fault,7,0.08602265259570716,0.08602265259570716
SCTP Link Fault,User Plane Fault,8,0.08266721137712367,0.08266721137712367
SCTP Link Fault,User Plane Fault,9,0.07789205084567716,0.07789205084567716
SCTP Link Fault,User Plane Fault,10,0.07868455865874609,0.07868455865874609
SCTP Link Fault,User Plane Fault,11,0.07561577157930457,0.07561577157930457
SCTP Link Fault,User Plane Fault,12,0.0800349404093062,0.0800349404093062
SCTP Link Fault,X2 Interface Fault,-12,0.07101299068530291,0.07101299068530291
SCTP Link Fault,X2 Interface Fault,-11,0.08069423715585343,0.08069423715585343
SCTP Link Fault,X2 Interface Fault,-10,0.07418739055526904,0.07418739055526904
SCTP Link Fault,X2 Interface Fault,-9,0.07451467579219666,0.07451467579219666
SCTP Link Fault,X2 Interface Fault,-8,0.05770706560301093,0.05770706560301093
SCTP Link Fault,X2 Interface Fault,-7,0.06620875159254323,0.06620875159254323
SCTP Link Fault,X2 Interface Fault,-6,0.07673273443553474,0.07673273443553474
SCTP Link Fault,X2 Interface Fault,-5,0.09486330329972664,0.09486330329972664
SCTP Link Fault,X2 Interface Fault,-4,0.10312875285887375,0.10312875285887375
SCTP Link Fault,X2 Interface Fault,-3,0.11768145476075162,0.11768145476075162
SCTP Link Fault,X2 Interface Fault,-2,0.13517047012023126,0.13517047012023126
SCTP Link Fault,X2 Interface Fault,-1,0.1506240458644838,0.1506240458644838
SCTP Link Fault,X2 Interface Fault,0,0.3322423666883097,0.3322423666883097
SCTP Link Fault,X2 Interface Fault,1,0.17641302767142447,0.17641302767142447
SCTP Link Fault,X2 Interface Fault,2,0.1550054804028578,0.1550054804028578
SCTP Link Fault,X2 Interface Fault,3,0.1577142478359439,0.1577142478359439
SCTP Link Fault,X2 Interface Fault,4,0.13926708452074463,0.13926708452074463
SCTP Link Fault,X2 Interface Fault,5,0.10786591930444521,0.10786591930444521
SCTP Link Fault,X2 Interface Fault,6,0.08327859781549515,0.08327859781549515
SCTP Link Fault,X2 Interface Fault,7,0.0734159377047677,0.0734159377047677
